Iter,RawNAG,SigmoidNAG,SigmoidNAGQG
100,0.1566771218177146,-98208.43274150154,-76018.27212004874
101,0.14846253331029707,-99047.73293613788,-75854.41115357498
102,0.13972743189807788,-101477.73354300874,-75693.067608878
103,0.1328646403083876,-103271.6183631606,-75534.15783866397
104,0.12985345357657493,-102877.48194115087,-75377.63501110011
105,0.13091665754941498,-100868.52423035476,-75223.4809498981
106,0.13430407621765447,-98794.89731548123,-75071.68297983188
107,0.13760880874161685,-97185.69464013146,-74922.21561315552
108,0.13899894790324863,-95616.54486300395,-74775.03758843381
109,0.1378723410894854,-94151.4653645523,-74630.10062379496
110,0.13506028482914734,-93585.82998293603,-74487.35930988015
111,0.1321669594181149,-94341.94823026858,-74346.77483857803
112,0.1301604964074167,-95747.09367609817,-74208.31287325997
113,0.12867014088205492,-96423.72793638567,-74071.94028942968
114,0.12681199447382716,-95431.49644081495,-73937.6241299729
115,0.12436784186559244,-93283.126556343,-73805.33197095213
116,0.12219923510174316,-91582.24457691362,-73675.03081234115
117,0.12177437035754886,-91335.671767431,-73546.68356651506
118,0.12384525157399519,-91915.99879725048,-73420.24583588264
119,0.1271679402280413,-91987.64737753359,-73295.66677838711
120,0.12924290243766917,-91109.8057745336,-73172.89475104731
121,0.1287249709630892,-90002.89891096255,-73051.88387582765
122,0.12631468313516636,-89459.9396085324,-72932.59627000814
123,0.12333545722166298,-89467.24108080215,-72814.99811420523
124,0.12039331232030337,-89432.14382152076,-72699.0529599789
125,0.11749926158639942,-89005.22453195041,-72584.71790688173
126,0.11480972632789657,-88454.89386292372,-72471.94562010615
127,0.11293843077149714,-88242.05774806226,-72360.69017041883
128,0.11260343695879703,-88429.98332085398,-72250.91173787742
129,0.1139295889437135,-88573.13920810467,-72142.5765454161
130,0.1160562373647861,-88127.11331139311,-72035.65257082751
131,0.11754187773216085,-87007.97398131972,-71930.1050327047
132,0.11728545058741037,-85751.92618153045,-71825.89560462056
133,0.11520201031271204,-85060.86096356345,-71722.98595955703
134,0.11221772522973227,-85190.13097893001,-71621.34246764299
135,0.1096827351349225,-85771.94780939537,-71520.93791707921
136,0.10854586180776335,-86190.10380880635,-71421.74881916317
137,0.10876540166356514,-86128.62818127163,-71323.75080261072
138,0.10944703147434191,-85758.94273192389,-71226.91629657529
139,0.10966322902591986,-85401.5692384805,-71131.21666702366
140,0.10914840562074624,-85114.46738707517,-71036.62705438095
141,0.10826170623835224,-84715.52813373005,-70943.1297753776
142,0.10749100222212574,-84138.19419542531,-70850.71328330264
143,0.10707823842462152,-83606.73378448239,-70759.36729836659
144,0.10698005999709981,-83413.7580240018,-70669.07779703275
145,0.10701393866913804,-83590.04218617732,-70579.8256093203
146,0.10699686448260072,-83834.32988061733,-70491.5894417992
147,0.10678920893492677,-83764.52680646032,-70404.35064644505
148,0.10625954269001657,-83247.88581429483,-70318.09583474931
149,0.10526521892580452,-82506.32638633493,-70232.81541317214
150,0.10373534122570208,-81925.76516255613,-70148.4995484121
151,0.10181450449241009,-81776.20575594912,-70065.13504724667
152,0.09992252294270232,-82056.70134407798,-69982.70558317692
153,0.09863893264976621,-82508.56030376679,-69901.19468194271
154,0.09844597972583528,-82758.97407649923,-69820.58855133427
155,0.09946027657939262,-82541.606160727,-69740.8761601176
156,0.10129251396474825,-81866.90719609047,-69662.04654848657
157,0.10311892655841104,-80995.34446847969,-69584.08591348697
158,0.10399788612450381,-80237.51102674776,-69506.9773269148
159,0.10333953841194017,-79785.43765250739,-69430.70368134031
160,0.10123967295758404,-79704.56168533168,-69355.25147953964
161,0.09842211914100253,-79993.45113222254,-69280.61196530894
162,0.09586240932428158,-80572.48062556605,-69206.77800387316
163,0.09438391878299202,-81225.56764120447,-69133.73868887273
164,0.09439422238312459,-81628.83554608644,-69061.4759579602
165,0.0957612212422468,-81509.48235301519,-68989.96643507003
166,0.09785552960461828,-80816.7403053941,-68919.18785616917
167,0.09979936141549008,-79757.60750913536,-68849.12570485272
168,0.10082867405727143,-78680.58078616254,-68779.77508364571
169,0.10058047091722067,-77914.4559102898,-68711.1360364025
170,0.0991748485095847,-77657.14303200638,-68643.20527502474
171,0.0970848450968406,-77926.55995659583,-68575.9700688622
172,0.09489360420091714,-78554.9588821361,-68509.40877776031
173,0.0930870565602455,-79236.15872442207,-68443.49793480529
174,0.09197429849360221,-79642.88083929414,-68378.2211247726
175,0.09169343876260382,-79578.10495290646,-68313.57352751555
176,0.09219422344024933,-79065.99863384305,-68249.55895944768
177,0.0931856236991168,-78314.3225571166,-68186.18147379384
178,0.0941720448161629,-77584.87929471752,-68123.43732097141
179,0.09466307254229595,-77074.34279843981,-68061.31267921177
180,0.09444166091050485,-76865.24998043281,-67999.78841881364
181,0.09367121437993532,-76930.53549962783,-67938.84832118666
182,0.09275388556263657,-77160.4280857629,-67878.48504325964
183,0.09206511399146464,-77409.08265195378,-67818.7000101948
184,0.09176164330583546,-77557.1107816826,-67759.49775967721
185,0.09175857739246253,-77556.58445914494,-67700.87890758472
186,0.09183741919048763,-77427.92354684779,-67642.83642352131
187,0.09179465748901097,-77222.0120210059,-67585.35720472816
188,0.09155364278476087,-76987.95682440916,-67528.42716264288
189,0.09119333887818361,-76765.73287183177,-67472.03590536395
190,0.09088477608735925,-76588.46983141231,-67416.17794288178
191,0.09077018089127713,-76473.28708732077,-67360.85024064773
192,0.09085760129187408,-76402.27694875354,-67306.0485714294
193,0.09100531095344751,-76318.00694059927,-67251.76557963532
194,0.0910139791136777,-76154.73731336932,-67197.99169755723
195,0.09076023119093435,-75893.99006867401,-67144.71766323301
196,0.09026830230582385,-75599.57345307474,-67091.93629555234
197,0.08966845277715921,-75392.52138937994,-67039.64209278325
198,0.08908647176797167,-75374.92701349175,-66987.82920803555
199,0.0885627511160478,-75557.46050110622,-66936.48972946427
200,0.0880661405599213,-75842.9196127655,-66885.6138692968
201,0.08757938258114648,-76074.4556613215,-66835.19198243438
202,0.0871702082085224,-76115.20564375012,-66785.21671310534
203,0.08697827886682225,-75913.25340504124,-66735.68335206414
204,0.08712269024771523,-75519.73525857438,-66686.58787790853
205,0.08759940099131003,-75056.1202313774,-66637.92405767874
206,0.08824158805107568,-74654.94455124931,-66589.6818757789
207,0.08876964087417238,-74409.32387432932,-66541.84869922255
208,0.08890835055215973,-74353.02624011399,-66494.41258963765
209,0.08851901655798738,-74468.22137676355,-66447.36554527003
210,0.08768046637778283,-74703.26864825272,-66400.70443559709
211,0.08666555960377688,-74985.89215600143,-66354.42900771696
212,0.08581260069050183,-75230.1085039615,-66308.53840561962
213,0.08536162264227007,-75346.13970658457,-66263.02863851635
214,0.08535598036958039,-75262.67120776988,-66217.89265696457
215,0.0856632608025666,-74959.00198416032,-66173.12276155193
216,0.08608114618812357,-74489.49925341482,-66128.71342589818
217,0.08644230908833955,-73978.47865850588,-66084.66244659989
218,0.08665562068044029,-73577.5741089916,-66040.96968350782
219,0.08668395638740047,-73401.89907512497,-65997.63444887895
220,0.0865038512661826,-73478.15022649388,-65954.65350313328
221,0.08609202795502605,-73734.13319009758,-65912.0210217482
222,0.08545039194764159,-74036.10733010064,-65869.73035503532
223,0.08464532196474199,-74252.29930881989,-65827.77611332182
224,0.08382357476551797,-74306.68075430459,-65786.15501093617
225,0.08318083090655587,-74196.66687137184,-65744.86498888617
226,0.08288866608425052,-73973.91355205791,-65703.90351673523
227,0.08301427353025537,-73708.69656346562,-65663.26657771552
228,0.08347813621846292,-73461.02186129546,-65622.94922449553
229,0.08407855871705752,-73268.80288383467,-65582.94726680119
230,0.08457464205430652,-73149.19822005063,-65543.25867511138
231,0.08478453301852333,-73103.66799892293,-65503.883436956836
232,0.08464863247370223,-73120.53629323166,-65464.8217818281
233,0.084232047062941,-73175.26317564902,-65426.07198520783
234,0.08367687502164604,-73232.90042737739,-65387.62936498606
235,0.08313757755906195,-73256.60911879713,-65349.48726621961
236,0.08273093651274291,-73221.18235244625,-65311.63939158371
237,0.08251413904168865,-73125.0092886674,-65274.081836387646
238,0.08248673851626986,-72992.56070089716,-65236.81336801907
239,0.08260487819609541,-72863.97010854135,-65199.83372615564
240,0.08279842400359397,-72775.72583260134,-65163.14113010936
241,0.0829871330592203,-72742.07476734745,-65126.73076151638
242,0.0830956438977255,-72747.26797081067,-65090.595331699245
243,0.08306783158615198,-72753.69674234436,-65054.72741065938
244,0.08287998999032357,-72722.22728976744,-65019.12199206356
245,0.08255026732183966,-72633.37914068603,-64983.77762079881
246,0.0821396575885848,-72497.10692351228,-64948.69539287336
247,0.08173946051218955,-72346.37800096833,-64913.876546025494
248,0.08144363658814631,-72220.04351553757,-64879.32023017223
249,0.08131232386385079,-72145.78473705857,-64845.02283207897
250,0.08134165816176354,-72131.30557209495,-64810.97914047371
251,0.0814582167104535,-72165.26926517676,-64777.184448189066
252,0.08154773781858086,-72224.31641640062,-64743.63617269479
253,0.08150852349458941,-72281.29402671674,-64710.334007443
254,0.0813021438789884,-72311.56589431966,-64677.27862944514
255,0.08097265611975106,-72296.83276441159,-64644.46988356431
256,0.08062392590070729,-72227.60919288849,-64611.905591386356
257,0.08036988281442776,-72105.56138936075,-64579.58163005702
258,0.08028636858782495,-71945.44146103084,-64547.49310149443
259,0.0803873395395501,-71774.58628468044,-64515.63581435545
260,0.0806298610094078,-71627.65650319256,-64484.0072480184
261,0.08093651044663075,-71536.40037974513,-64452.606586531634
262,0.0812199758616553,-71517.71705709299,-64421.43396432172
263,0.08140107712716614,-71565.65371847761,-64390.489421562146
264,0.08142001301398596,-71652.09989171407,-64359.77209662577
265,0.0812447909683902,-71736.88364624148,-64329.27996757528
266,0.08087930382161862,-71783.0373656102,-64299.010167447224
267,0.08036923288383856,-71770.20720389049,-64268.9596716056
268,0.07980072392624027,-71700.24427330864,-64239.126036805465
269,0.07928709030067149,-71593.23245870016,-64209.50785848644
270,0.07894287891714588,-71476.97368139711,-64180.10470696491
271,0.07885064959173353,-71375.54717557301,-64150.91650831828
272,0.07903081238465347,-71301.89787315825,-64121.94261322054
273,0.07942625739709343,-71256.48471775773,-64093.181024169084
274,0.07991029017012748,-71230.87611404761,-64064.6282639436
275,0.08031920929396717,-71213.42768702189,-64036.28008022886
276,0.08050156660545969,-71194.21269025344,-64008.132699116686
277,0.0803679087287166,-71167.60421822508,-63980.18394766262
278,0.07992199644147226,-71132.41406019324,-63952.43355219198
279,0.07926032269385193,-71090.56561326889,-63924.88235992566
280,0.07853978799677666,-71045.57764199622,-63897.53089008126
281,0.07792710841642014,-71001.67797892982,-63870.37807568878
282,0.07755018198676526,-70963.48766537549,-63843.42098205292
283,0.07746790133079533,-70935.49897421282,-63816.65569285302
284,0.07766435985869241,-70920.58612480405,-63790.07880703397
285,0.07806324321310813,-70917.67543095107,-63763.68858286939
286,0.07855330102522864,-70919.89415995903,-63737.48498645954
287,0.07901613874361428,-70914.99822063818,-63711.46862018667
288,0.07935035867394191,-70888.97086978763,-63685.639249337495
289,0.07948884423046655,-70831.76735653082,-63659.994909480556
290,0.07940779196290154,-70742.56916600211,-63634.53218160738
291,0.07912715616497301,-70631.82354957076,-63609.24743340882
292,0.07870305505371165,-70518.87969275426,-63584.13818179364
293,0.07821379906096383,-70426.1415273706,-63559.20366887224
294,0.07774248636669862,-70372.07636630602,-63534.44429514897
295,0.0773600262667297,-70365.5857181855,-63509.860331327625
296,0.07711230805917214,-70403.42084415362,-63485.45079740717
297,0.0770138404137042,-70471.11794587778,-63461.21324265709
298,0.07704824215717636,-70546.83931486403,-63437.14450795983
299,0.07717456364956526,-70606.81373865795,-63413.241871272796
300,0.0773379554412769,-70630.8608325025,-63389.503742837274
301,0.07748296465378073,-70606.70438194212,-63365.9294389705
302,0.07756688091511896,-70532.26528973634,-63342.51824603498
303,0.07756940905208223,-70415.6844411903,-63319.26849552863
304,0.07749501553199879,-70273.31329987683,-63296.177350279875
305,0.0773666741537754,-70126.25106244504,-63273.24148050822
306,0.07721363383533465,-69996.1811954613,-63250.45816934607
307,0.07705884753616943,-69901.28230863962,-63227.82608423256
308,0.07691172541246238,-69852.9014837612,-63205.345188230116
309,0.07676884040780678,-69853.53454125089,-63183.0158637413
310,0.0766210945716575,-69896.47363997065,-63160.83785354659
311,0.07646303738480356,-69967.2259616941,-63138.809723286235
312,0.07629968544545464,-70046.45763422258,-63116.929160872816
313,0.07614793431755448,-70113.84840692689,-63095.19384012903
314,0.0760322536557888,-70152.01554802875,-63073.602206376774
315,0.07597661184260356,-70149.69747161512,-63052.1536389481
316,0.07599574837260596,-70103.63336135061,-63030.84791849295
317,0.07608882267674759,-70018.87887044695,-63009.68442321179
318,0.07623740731374457,-69907.55179167463,-62988.66164651243
319,0.07640830473334075,-69786.23112562047,-62967.77736931243
320,0.0765602728976549,-69672.50091253473,-62947.029342133035
321,0.07665277224468608,-69581.39185918946,-62926.41598600566
322,0.07665444322275727,-69522.57393355451,-62905.936643142675
323,0.07654925802746365,-69498.96814743911,-62885.59125883784
324,0.07633913017059805,-69507.01223236918,-62865.37978452204
325,0.07604294635270564,-69538.31463149448,-62845.30176160938
326,0.07569299454609,-69582.06604010872,-62825.35636776314
327,0.07533010664861535,-69627.45911645736,-62805.542831313665
328,0.07499842404386378,-69665.49012843445,-62785.860833447696
329,0.07473997020672699,-69689.80463467125,-62766.310534229604
330,0.0745888271160313,-69696.60160985526,-62746.892157174
331,0.07456501638203591,-69683.93009117084,-62727.60541747565
332,0.07466899231817067,-69650.91048535492,-62708.44921523838
333,0.07487840879316483,-69597.413552073,-62689.4218349278
334,0.07514898417383718,-69524.4977272975,-62670.5215297709
335,0.0754206026724111,-69435.48340629636,-62651.747091878824
336,0.07562835900378505,-69337.08461743251,-62633.09801741451
337,0.07571650220033191,-69239.76140958823,-62614.57416307152
338,0.0756518121477224,-69156.60755668452,-62596.17514733472
339,0.07543251416606354,-69100.67518858217,-62577.89992271499
340,0.07508977748214375,-69081.423828753,-62559.74681524856
341,0.0746809790833272,-69101.55452166205,-62541.71399389454
342,0.07427650558914647,-69155.50340348369,-62523.800036085726
343,0.07394389180865074,-69230.2727761848,-62506.00420413094
344,0.0737337282702961,-69308.36713363325,-62488.32626663363
345,0.07367080190479242,-69371.83469024995,-62470.7660217754
346,0.07375189027156036,-69406.1347197776,-62453.32287168548
347,0.07394947536440542,-69402.80826160908,-62435.99572990163
348,0.07421924434100159,-69360.50399343568,-62418.783281162956
349,0.07450894417882836,-69284.48764614391,-62401.684355705125
350,0.07476671886264766,-69185.11384708252,-62384.69811582681
351,0.07494794245309307,-69075.80806369547,-62367.823917740934
352,0.07502028423764662,-68970.97658660114,-62351.06097298524
353,0.07496707792410603,-68884.06908969594,-62334.40809164902
354,0.07478905350375968,-68825.86998044177,-62317.863726361036
355,0.0745043155670621,-68803.04452194553,-62301.426301797874
356,0.07414632646056372,-68817.0132147264,-62285.09458790398
357,0.07375972628650254,-68863.33277138775,-62268.86782991732
358,0.07339414224564626,-68931.85416059558,-62252.74552337014
359,0.07309664172083072,-69007.9223229488,-62236.72699078086
360,0.07290400066504522,-69074.71099426674,-62220.81108041836
361,0.0728362739587101,-69116.44731247636,-62204.99623985653
362,0.07289308827922764,-69121.87528864683,-62189.28095902141
363,0.0730535858767433,-69087.02160663412,-62173.66430869942
364,0.0732801599026754,-69016.35078742422,-62158.14621151618
365,0.07352528722586422,-68921.80246517254,-62142.727240517735
366,0.07374012298199792,-68819.87453840514,-62127.40804177499
367,0.07388320026798219,-68727.5816683096,-62112.18872002559
368,0.07392758886282598,-68658.49030800842,-62097.0685481857
369,0.07386517063619479,-68619.95470257942,-62082.04615126948
370,0.0737072481697227,-68612.2069701105,-62067.12001532012
371,0.07348145214475979,-68629.3067394373,-62052.288980678946
372,0.07322570649415822,-68661.39618504704,-62037.5524146929
373,0.07298062923317193,-68697.42412337441,-62022.9099862478
374,0.07278199597818479,-68727.54819038151,-62008.36122495394
375,0.07265471629950139,-68744.71476919681,-61993.90517302264
376,0.07260928635906541,-68745.29252700892,-61979.540357855076
377,0.07264109166602632,-68728.93882710845,-61965.265096310875
378,0.07273241093158268,-68698.01408745321,-61951.07793612843
379,0.07285657627026719,-68656.82432058945,-61936.977972168024
380,0.07298345533682994,-68610.83788149999,-61922.96487198791
381,0.07308521866192491,-68565.8885539563,-61909.03862782064
382,0.07314128057500924,-68527.3205111559,-61895.199199081726
383,0.07314143498489271,-68499.07585148545,-61881.44623951404
384,0.07308659377851989,-68482.83973332029,-61867.77901986823
385,0.072987118959418,-68477.47204012208,-61854.19653139265
386,0.07285935389301512,-68478.99220286652,-61840.69766881653
387,0.07272139408628679,-68481.29688717033,-61827.281381318
388,0.07258923923741369,-68477.58346709666,-61813.94672780322
389,0.07247421239673422,-68462.19039517941,-61800.692833926914
390,0.07238203584740166,-68432.35453567262,-61787.51878909101
391,0.07231341475774541,-68389.32734095922,-61774.42353745577
392,0.07226558695122774,-68338.43365232261,-61761.405818817635
393,0.07223415489325109,-68287.96209364393,-61748.46420762788
394,0.07221461988150035,-68247.13671737231,-61735.59727223616
395,0.0722032982357476,-68223.7057828477,-61722.80382338912
396,0.07219758926986769,-68221.80025230767,-61710.08315560462
397,0.07219577673327286,-68240.63559461,-61697.43514851077
398,0.07219662551840629,-68274.3966888142,-61684.86013061391
399,0.07219899469808948,-68313.33639001436,-61672.35852157058
400,0.07220158373706492,-68345.81971422341,-61659.930408117005
401,0.07220282884631962,-68360.82804879412,-61647.575283457816
402,0.07220091497816934,-68350.34607289142,-61635.29212111993
403,0.07219387075575205,-68311.10301093543,-61623.07977242645
404,0.07217974228095814,-68245.3106271558,-61610.93747160624
405,0.07215686151302451,-68160.2837945503,-61598.865138415786
406,0.07212421172408356,-68067.07801812,-61586.86326420258
407,0.07208184454167683,-67978.4680324162,-61574.9324128771
408,0.07203123967169833,-67906.68383661639,-61563.07261868914
409,0.07197545218554897,-67861.31288890804,-61551.2830539654
410,0.07191889696438049,-67847.69733146108,-61539.562199948436
411,0.07186669522046807,-67866.04240998525,-61527.90845554387
412,0.07182364519589,-67911.33791840773,-61516.32084363883
413,0.07179303537896035,-67974.09065263958,-61504.79939928339
414,0.07177562872062825,-68041.76932274066,-61493.34500444152
415,0.07176915165375083,-68100.76778248334,-61481.95876413665
416,0.07176850278792529,-68138.60182275051,-61470.641293775385
417,0.07176668924341052,-68145.98919220718,-61459.392333661475
418,0.07175628189281598,-68118.4500323316,-61448.21089638642
419,0.07173103587854245,-68057.12657801503,-61437.09582115086
420,0.07168729468895586,-67968.65525445445,-61426.04636714133
421,0.07162487662261072,-67864.10324283438,-61415.062475133614
422,0.07154728442607845,-67757.16017161278,-61404.14455500885
423,0.07146122722508859,-67661.90979196609,-61393.292962118845
424,0.07137556196486404,-67590.56885572901,-61382.507510202246
425,0.07129983895119556,-67551.56657451052,-61371.7873219004
426,0.0712426793223859,-67548.26226340495,-61361.131083885375
427,0.07121023053909216,-67578.48393435254,-61350.53751465328
428,0.07120494191341342,-67634.9391282057,-61340.00573815513
429,0.07122487206498283,-67706.4185786383,-61329.53534996188
430,0.07126367964294482,-67779.59667606803,-61319.126186776775
431,0.07131135832997133,-67841.14215283383,-61308.77800576961
432,0.07135566470215353,-67879.80100403221,-61298.490317744596
433,0.07138406670605547,-67888.11372080761,-61288.262484211555
434,0.07138592952045243,-67863.48733933379,-61278.09398680055
435,0.0713545754955412,-67808.45429006546,-61267.984652686515
436,0.07128882731943553,-67730.09540113177,-61257.93465502211
437,0.07119368622047197,-67638.75333550712,-61247.94427090546
438,0.07107991736954362,-67546.28317042805,-61238.013551761615
439,0.07096250389735763,-67464.15476629784,-61228.14212191748
440,0.07085816048473882,-67401.72712500846,-61218.32923192003
441,0.07078232030299302,-67364.9628436486,-61208.57402059998
442,0.07074616769966688,-67355.75620664563,-61198.87580512953
443,0.07075433045848588,-67371.93198294996,-61189.2342114428
444,0.0708037406604914,-67407.85585610129,-61179.64907655728
445,0.07088393399034168,-67455.5026202241,-61170.12021192654
446,0.0709787410709046,-67505.77125614039,-61160.64720455886
447,0.07106901888882483,-67549.82481946319,-61151.22939594072
448,0.0711358623908299,-67580.26379075875,-61141.86605096938
449,0.07116367776509626,-67591.99925843829,-61132.55660271229
450,0.07114258831964598,-67582.75676428563,-61123.30081748269
451,0.0710698329576151,-67553.19613949285,-61114.09878854012
452,0.07095003711301347,-67506.6701573397,-61104.950782388914
453,0.07079442727986276,-67448.66909080428,-61095.85704646288
454,0.0706191919967964,-67386.01814713779,-61086.81768785755
455,0.07044326305979845,-67325.91723180874,-61077.832660610045
456,0.07028581701315745,-67274.93708727723,-61068.901815381694
457,0.07016379662590973,-67238.10503367956,-61060.02493310972
458,0.0700897348832794,-67218.21637121026,-61051.20170094574
459,0.07007013042043594,-67215.48577947186,-61042.431657263514
460,0.07010456942213567,-67227.60485559775,-61033.71417331829
461,0.0701857126845236,-67250.20348319242,-61025.04851741361
462,0.07030017067222727,-67277.63738753842,-61016.4339807501
463,0.0704301819812831,-67303.95903914634,-61007.86998680511
464,0.07055590335590467,-67323.89079582355,-60999.35610669998
465,0.07065802649229129,-67333.61935064654,-60990.89196649037
466,0.07072037375305988,-67331.27142684748,-60982.477113839836
467,0.0707321062957793,-67317.00344671903,-60974.110949665315
468,0.07068921447165044,-67292.7242604897,-60965.79279237196
469,0.07059505377936903,-67261.54754262773,-60957.52205055709
470,0.0704598305917926,-67227.1189829282,-60949.298397337785
471,0.07029910844719434,-67192.97174654384,-60941.12182633048
472,0.07013156693263142,-67162.03254718319,-60932.99253847014
473,0.06997636778427688,-67136.34237639885,-60924.91071616455
474,0.0698505400111239,-67116.99009036757,-60916.87631447985
475,0.06976677548201529,-67104.20423449982,-60908.88898815666
476,0.06973193527994749,-67097.52342697895,-60900.94818557124
477,0.06974642917709384,-67095.9724775593,-60893.05333496355
478,0.06980447939874972,-67098.20273717966,-60885.2039945705
479,0.06989514809455369,-67102.59497824783,-60877.39987038063
480,0.0700039181278116,-67107.35368900049,-60869.64069878501
481,0.07011457678203047,-67110.63054544515,-60861.92608255975
482,0.07021115618881847,-67110.7000354658,-60854.255397418914
483,0.07027971891107451,-67106.1797266163,-60846.627837182255
484,0.0703098264187347,-67096.25584622819,-60839.042574711086
